thread_id,sample_idx,n,f,use_periodicity,strategy_count,start_idx,log_up,log_down,sigma_step,steps,z_max,p_single,p_combined,log_wealths,z_values
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.92358482627911,0,0,-5341.471732992844|-5196.988832260312|-4961.80277717853|-5212.039134420009,-51.92358482627911|-50.51908986175571|-48.232884169498945|-50.665391420560795
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.410554026739035,0,0,-5265.618210108163|-5272.842355145098|-5162.674143336222|-5288.695340086492,-51.186224969903336|-51.2564497181325|-50.1855223076803|-51.410554026739035
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.21618794388789,0,0,-5250.768578644455|-5287.691986608803|-5119.329273116142|-5371.572337312095,-51.0418740985541|-51.400800589481705|-49.76417381832017|-52.21618794388789
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.43396227614733,0,0,-5291.1033884319895|-5247.357176821116|-5123.744028416248|-5271.236989581082,-51.43396227614733|-51.008712411887004|-49.80708894223562|-51.24084421852356
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.460023875232565,0,0,-5307.157044069094|-5231.303521184054|-5132.573539016465|-5396.656174245219,-51.590017272207|-50.85265741582774|-49.89291919006659|-52.460023875232565
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.35468675288959,0,0,-5152.6406085632725|-5385.819956689896|-5086.8206204516255|-5350.9032556796465,-50.08798793514534|-52.35468675288959|-49.44816245130535|-52.015267136464196
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.68755164474485,0,0,-5317.190578842341|-5221.269986410797|-5102.272264001683|-5250.166566557555,-51.68755164474485|-50.75512304328979|-49.59836538500642|-51.03602203619692
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.17327281997491,0,0,-5171.302983240801|-5367.157582012244|-5058.325381695546|-5204.212977296787,-50.269401868058836|-52.17327281997491|-49.1711648332973|-50.58931460998041
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.20253313173571,0,0,-5168.292922809012|-5370.167642444162|-5143.610427267258|-5276.855769054317,-50.24014155629928|-52.20253313173571|-50.00020699986039|-51.29546346714686
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.51074174895184,0,0,-5401.873612327265|-5136.586952925745|-5126.754088848111|-5247.156506125874,-52.51074174895184|-49.93193293908156|-49.836349253995905|-51.00676172443842
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.6843529320668,0,0,-5118.727261029858|-5419.733304223397|-5074.379037332655|-5367.55892340293,-49.75832175596897|-52.6843529320668|-49.32721982935701|-52.17717419487405
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.300067504270594,0,0,-5208.226391206421|-5330.234174046747|-5058.526052391288|-5380.201177217104,-50.62832835899881|-51.81434632903613|-49.173115520750756|-52.300067504270594
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.012068423786836,0,0,-5353.712645416056|-5184.747919836888|-5116.11854198858|-5453.445981060772,-52.04257676077383|-50.40009792725893|-49.73296281910686|-53.012068423786836
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.7831353298293,0,0,-5316.187225364448|-5222.273339888715|-4973.8430189059645|-5327.023442919852,-51.67779820748554|-50.76487648054935|-48.349925416539875|-51.7831353298293
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.51659381130218,0,0,-5402.475624413461|-5135.984940839837|-5097.4561673109965|-5172.10566602303,-52.51659381130218|-49.92608087673402|-49.55154888619284|-50.27720461786544
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.66024202043271,0,0,-5314.381189105674|-5224.079376147418|-5166.888227940728|-5304.949666419082,-51.66024202043271|-50.782432667601476|-50.22648674414369|-51.568559710249666
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.015267136464175,0,0,-5187.557309573313|-5350.903255679644|-5034.044227544692|-5194.781454609829,-50.42740755156871|-52.015267136464175|-48.93513165175963|-50.4976322997938
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.96915329987368,0,0,-5089.429339492383|-5449.031225760904|-5061.335442127635|-5303.745642246301,-49.47352138816241|-52.96915329987368|-49.200425145059775|-51.55685558554521
