thread_id,sample_idx,mode,n,drift,stat,p_value,rates
0,1,global,131072,0.008375278805660358,0.41692403722185273,0.5554456013245999,7.9901086377683495|7.994294377738011|7.997266848809197|7.99848391657401
0,1,global,131072,0.00920081359007785,0.45801942081120833,0.5171547662321347,7.989357656943616|7.994026076034817|7.996873525811405|7.998558470533694
0,1,global,131072,0.01025300748946556,0.510397967084372,0.47041009955935476,7.988679821993736|7.9943117536041495|7.997603563313182|7.998932829483201
0,1,global,131072,0.008805153125016396,0.438323317279585,0.5353348544972598,7.9896922305840645|7.994576548473972|7.997367377910499|7.998497383709081
0,1,global,131072,0.010102396574661832,0.5029005079422109,0.4769547677651498,7.98861550993379|7.9947492038146555|7.997209509737274|7.9987179065084515
0,1,global,131072,0.008245797217392159,0.4104784026609841,0.5615746253929341,7.990369381099203|7.995071328407461|7.997307529991823|7.998615178316595
0,1,global,131072,0.010239005900815279,0.5097009635573194,0.47101642822925105,7.988377737134893|7.99395016177794|7.996958117662125|7.998616743035709
0,1,global,131072,0.009540925008204582,0.47495027515540195,0.5017865906018866,7.98893068200442|7.9942686350268835|7.997128263603047|7.9984716070126245
0,1,global,131072,0.009772662892387096,0.48648626058257677,0.4914554994338167,7.988694001667587|7.995283333065464|7.997242126675155|7.998466664559974
0,1,global,131072,0.01081090841375243,0.5381704521706336,0.4466044025172877,7.987775642180826|7.993970810426316|7.996882661046854|7.998586550594578
0,1,global,131072,0.0105923357780906,0.5272898369934096,0.4558482575114171,7.988182724103498|7.99392439191854|7.997166283072151|7.998775059881589
0,1,global,131072,0.010804364740670813,0.5378447060476982,0.44687958872350353,7.987637992317136|7.994033538760793|7.9971653898390835|7.998442357057807
0,1,global,131072,0.009259270046567458,0.46092940176907926,0.5144961326826998,7.9893907741106345|7.994096699893685|7.996913935559939|7.998650044157202
0,1,global,131072,0.009729794326038821,0.48435224974346813,0.4933579707284499,7.988817850045056|7.994740331343189|7.996828219114608|7.998547644371095
0,1,global,131072,0.010627971559891591,0.5290637975221009,0.454333847813426,7.988118092703448|7.994486624879408|7.9971089821296975|7.998746064263339
0,1,global,131072,0.010024859048599843,0.4990406652847807,0.4803434346771964,7.9885335038796255|7.994112828362633|7.997515822999141|7.998558362928225
0,1,global,131072,0.01005582798427529,0.5005823087321063,0.47898840989336144,7.988519696615595|7.994354693062235|7.997334003229188|7.99857552459987
0,1,global,131072,0.009026359577202214,0.4493350446793348,0.5251311233187526,7.989572202903853|7.994775594155971|7.99727029296123|7.998598562481055
0,1,global,131072,0.008692203931802922,0.4327006705918489,0.5405832024386141,7.989962246458728|7.994598686852942|7.9970208211120966|7.998654450390531
0,1,global,131072,0.01042057711319444,0.5187396361394457,0.4631871623534387,7.988120401402138|7.994246150029906|7.99702130127466|7.998540978515332
0,1,global,131072,0.007897100556828462,0.3931201722233609,0.5782409572074603,7.99080535166724|7.99512869377464|7.997515118511743|7.998702452224069
0,1,global,131072,0.010894035988625816,0.5423085692321518,0.44311697855741095,7.987688778338544|7.9945558742424465|7.997096968680104|7.99858281432717
0,1,global,131072,0.010664888408568274,0.530901529966469,0.4527679918275642,7.9877165734014905|7.994700441248586|7.997127520191639|7.998381461810059
0,1,global,131072,0.009540256861159335,0.47491701458342267,0.5018165425207393,7.989127172201144|7.993870134856725|7.997150181742846|7.998667429062303
0,1,global,131072,0.008758104346856754,0.435981214169726,0.5375179199785984,7.989740895407591|7.994665586051068|7.997206701567036|7.998498999754448
0,1,global,131072,0.009381106496615388,0.4669944589228102,0.5089778628161594,7.989231538874635|7.994840762676976|7.997435621844823|7.99861264537125
0,1,global,131072,0.011748997065703648,0.584868803009913,0.4081636191701752,7.986810375652924|7.994464988701552|7.997361085998171|7.998559372718628
0,1,global,131072,0.010429085017440443,0.5191631623131826,0.4628220931858411,7.988033802151511|7.99401409336747|7.997248569393858|7.998462887168952
0,1,global,131072,0.01005911754923794,0.5007460643200402,0.47884459993366946,7.98860565036966|7.994480073507632|7.997457784386686|7.998664767918898
0,1,global,131072,0.00972417729343178,0.4840726320774686,0.4936075418824464,7.988941361424219|7.99554851647642|7.997269327778103|7.998665538717651
0,1,global,131072,0.009839520965547521,0.4898144766849565,0.48849627358503,7.988923621662075|7.994973763140436|7.997550466525442|7.998763142627623
0,1,global,131072,0.008903769506201975,0.443232472035402,0.5307735962140692,7.989748419967476|7.995276946599987|7.997250348450039|7.998652189473678
0,1,global,131072,0.011031908203785967,0.5491718918628493,0.43736732608307993,7.987600932906228|7.993729163480204|7.997053486391995|7.998632841110014
0,1,global,131072,0.008904414830187335,0.4432645964682162,0.5307438134237581,7.989645364145377|7.994196355449048|7.996963043610475|7.998549778975565
0,1,global,131072,0.008728210723077723,0.4344931000899032,0.5389073051033695,7.989746161425042|7.994259784886793|7.996886344272054|7.998474372148119
0,1,global,131072,0.01014728652181951,0.5051351437595888,0.4749989148278684,7.988342215408074|7.993800485728039|7.996873194298788|7.998489501929893
0,1,global,131072,0.010183005718964466,0.5069132567305784,0.4734457816230131,7.988399826975226|7.993996404506749|7.997437694999123|7.998582832694191
0,1,global,131072,0.008688710390802434,0.4325267610120103,0.5407459441090796,7.989789294923451|7.994662680620546|7.997153049157593|7.9984780053142535
0,1,global,131072,0.010743688893721348,0.534824243128311,0.4494358275292316,7.987916714792453|7.993984315846113|7.997385385684118|7.998660403686174
0,1,global,131072,0.008662341391818984,0.4312141038732117,0.541975096110058,7.989948987614943|7.994489436133205|7.997201192872195|7.998611329006762
0,1,global,131072,0.009826906580584271,0.4891865285977365,0.48905386654190464,7.988866656993452|7.994772015911862|7.997551826778485|7.998693563574037
0,1,global,131072,0.011700882852077932,0.5824736621843883,0.410085974273082,7.986950191911436|7.994016761780773|7.997337005650947|7.998651074763514
0,1,global,131072,0.011577619835170694,0.576337590079615,0.41503531426129925,7.987058811557466|7.994732748539838|7.997509164750801|7.998636431392637
0,1,global,131072,0.009499940959237563,0.4729100761896696,0.5036255870858948,7.989083080316525|7.994577077653125|7.997514151476531|7.9985830212757625
0,1,global,131072,0.008705031519658846,0.4333392319867359,0.5399858574946332,7.989919663430621|7.994564590336497|7.997023778260871|7.99862469495028
0,1,global,131072,0.009718787577285504,0.4838043302970351,0.4938470766326657,7.988783545762195|7.994495109583563|7.997082081736663|7.998502333339481
0,1,global,131072,0.009909666991337218,0.4933063681128029,0.48540187418776615,7.988481876359635|7.994115360557617|7.9971534211696556|7.998391543350972
0,1,global,131072,0.010632480921655585,0.5292882749819637,0.4541424163281673,7.987883563551633|7.992951839281198|7.996641593341571|7.998516044473289
0,1,global,131072,0.009856647345785952,0.4906670333290621,0.4877397860165553,7.988688534623129|7.994497168362733|7.996703265742507|7.998545181968915
0,1,global,131072,0.009332905738808961,0.464595009900501,0.5111572787930394,7.989269842407907|7.995068901434422|7.997141343259429|7.998602748146716
0,1,global,131072,0.011884918427558233,0.5916350115438672,0.4027620978290525,7.9868888402931795|7.994315638349813|7.997266966637593|7.998773758720738
0,1,global,131072,0.009016828908325003,0.4488606049576356,0.5255686898350489,7.9895294984430985|7.9944785354793435|7.997290377477015|7.9985463273514235
0,1,global,131072,0.010179947007049606,0.5067609930806352,0.4735786703227216,7.988531526938976|7.993870798017084|7.996941650009462|7.998711473946026
0,1,global,131072,0.010869110869732523,0.5410677889025222,0.4441610168030512,7.987719683890187|7.994539846983983|7.9971708824603684|7.99858879475992
0,1,global,131072,0.008663217013973323,0.4312576926219733,0.5419342579109085,7.989982909136429|7.9943148436788745|7.996971049512738|7.998646126150402
0,1,global,131072,0.009110167773372702,0.4535070432850488,0.5212914150962877,7.9894809938674385|7.995248101309137|7.99760110137883|7.998591161640811
0,1,global,131072,0.010115927448392625,0.5035740791311687,0.4763647644262201,7.988534524498314|7.994009520069373|7.997043421166134|7.998650451946706
